Player Name,League,Position,Age,Matches Played,Starts,90s Played,Goals,Assists,Yellow Cards,Red Cards,Total Shots,Shots on Target,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA,Players Dribbled Past,Dribbles into PA,Current Market Value (USD)
Kévin Rodrigues,La Liga,"DF,MF",26.0,66.0,53.0,53.7,3.0,5.0,10.0,1.0,46.0,15.0,1690.0,2360.0,63.0,46.0,72.0,15.0,3850000.0
Tobias Strobl,Bundesliga,MF,30.0,58.0,43.0,43.2,0.0,5.0,6.0,0.0,14.0,2.0,2125.0,2390.0,30.0,23.0,13.0,0.0,3850000.0
Jack Butland,Premier League,GK,24.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,1013.0,1.0,1.0,0.0,0.0,3850000.0
Valerio Verre,Serie A,MF,27.0,65.0,31.0,30.1,5.0,5.0,7.0,0.0,57.0,18.0,1010.0,1318.0,46.0,53.0,43.0,9.0,3850000.0
Fede San Emeterio,La Liga,MF,23.0,40.0,33.0,31.2,0.0,0.0,8.0,0.0,5.0,1.0,820.0,1022.0,7.0,3.0,3.0,0.0,3850000.0
Martín Montoya,La Liga,DF,29.0,81.0,73.0,71.69999999999999,0.0,6.0,16.0,1.0,27.0,10.0,2950.0,3767.0,59.0,84.0,54.0,15.0,3850000.0
Karim Onisiwo,Bundesliga,"FW,MF",28.0,82.0,35.0,43.2,12.0,9.0,6.0,0.0,96.0,41.0,556.0,866.0,55.0,30.0,98.0,37.0,3850000.0
Mateusz Klich,Premier League,MF,30.0,18.0,18.0,16.6,3.0,5.0,4.0,0.0,20.0,5.0,813.0,1020.0,36.0,29.0,13.0,2.0,3850000.0
Asier Villalibre,La Liga,FW,23.0,36.0,12.0,14.600000000000001,5.0,0.0,1.0,0.0,30.0,10.0,154.0,239.0,4.0,7.0,9.0,10.0,3850000.0
Peru Nolaskoain,La Liga,DF,19.0,8.0,4.0,5.2,2.0,0.0,2.0,1.0,4.0,3.0,237.0,272.0,1.0,3.0,1.0,0.0,3850000.0
Jean-Victor Makengo,Serie A,MF,22.0,54.0,25.0,25.900000000000002,3.0,0.0,6.0,0.0,29.0,10.0,852.0,1007.0,25.0,15.0,56.0,9.0,3850000.0
Kévin Gameiro,La Liga,FW,33.0,98.0,49.0,53.2,20.0,6.0,1.0,0.0,79.0,39.0,929.0,1213.0,52.0,32.0,58.0,53.0,3850000.0
Loris Benito,Ligue 1,DF,29.0,39.0,36.0,35.8,1.0,0.0,8.0,0.0,15.0,2.0,1855.0,2200.0,23.0,22.0,14.0,4.0,3850000.0
Deyverson,La Liga,FW,29.0,20.0,12.0,9.899999999999999,1.0,3.0,5.0,0.0,16.0,2.0,145.0,298.0,8.0,5.0,9.0,2.0,3850000.0
Karim Rekik,La Liga,DF,26.0,65.0,65.0,63.300000000000004,3.0,2.0,9.0,1.0,21.0,6.0,2827.0,3245.0,7.0,11.0,9.0,0.0,3850000.0
Vicente Iborra,La Liga,MF,33.0,93.0,82.0,76.39999999999999,7.0,3.0,21.0,1.0,53.0,13.0,3223.0,3818.0,22.0,25.0,38.0,4.0,3850000.0
Matteo Ricci,Serie A,MF,26.0,13.0,12.0,11.5,0.0,2.0,3.0,0.0,10.0,2.0,700.0,808.0,10.0,10.0,6.0,2.0,3850000.0
Bosko Sutalo,Serie A,DF,21.0,12.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,260.0,300.0,3.0,2.0,4.0,0.0,3850000.0
Iago Falque,Serie A,"MF,FW",31.0,82.0,62.0,57.9,21.0,13.0,3.0,0.0,153.0,48.0,2106.0,2750.0,137.0,118.0,98.0,65.0,3850000.0
Enock Kwateng,Ligue 1,DF,23.0,54.0,40.0,38.5,0.0,2.0,11.0,0.0,11.0,3.0,1598.0,2175.0,29.0,42.0,59.0,6.0,3850000.0
Idrissa Doumbia,La Liga,MF,22.0,6.0,0.0,1.1,0.0,0.0,2.0,0.0,1.0,0.0,47.0,53.0,1.0,0.0,3.0,0.0,3850000.0
Sergi Gómez,La Liga,DF,28.0,82.0,74.0,71.6,1.0,0.0,8.0,0.0,24.0,5.0,3218.0,3694.0,12.0,8.0,5.0,0.0,3850000.0
Amos Pieper,Bundesliga,DF,23.0,13.0,13.0,12.8,0.0,0.0,1.0,0.0,3.0,0.0,632.0,756.0,2.0,8.0,5.0,0.0,3850000.0
Nicolas Höfler,Bundesliga,MF,30.0,93.0,88.0,89.2,3.0,5.0,27.0,1.0,56.0,10.0,3589.0,4260.0,49.0,33.0,94.0,8.0,3850000.0
Mamadou Fofana,Ligue 1,"MF,DF",22.0,31.0,26.0,26.400000000000002,0.0,0.0,5.0,0.0,12.0,0.0,914.0,1063.0,6.0,1.0,7.0,0.0,3850000.0
Lorenzo Montipò,Serie A,GK,24.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,632.0,0.0,0.0,0.0,0.0,3850000.0
James McArthur,Premier League,MF,33.0,125.0,116.0,110.6,8.0,12.0,21.0,0.0,99.0,24.0,3726.0,4718.0,96.0,57.0,96.0,36.0,3850000.0
Rubén Rochina,La Liga,MF,29.0,71.0,55.0,50.2,10.0,8.0,20.0,2.0,133.0,31.0,1746.0,2454.0,63.0,78.0,142.0,9.0,3850000.0
Lucien Agoume,Serie A,MF,18.0,10.0,6.0,6.8,0.0,0.0,3.0,0.0,2.0,0.0,281.0,318.0,2.0,3.0,2.0,1.0,3850000.0
Jeroen Zoet,Serie A,GK,30.0,2.0,2.0,1.7,0.0,0.0,1.0,0.0,0.0,0.0,48.0,60.0,0.0,0.0,0.0,0.0,3850000.0
Jacob Murphy,Premier League,"DF,FW",25.0,46.0,23.0,23.7,2.0,3.0,2.0,0.0,37.0,13.0,381.0,617.0,18.0,32.0,55.0,16.0,3850000.0
Kevin Agudelo,Serie A,FW,22.0,27.0,15.0,15.2,2.0,1.0,7.0,1.0,25.0,6.0,396.0,508.0,15.0,10.0,45.0,19.0,3850000.0
Lisandro Magallán,Serie A,DF,27.0,32.0,26.0,26.1,1.0,1.0,10.0,0.0,10.0,1.0,917.0,1110.0,11.0,5.0,8.0,0.0,3850000.0
Alessandro Schöpf,Bundesliga,"FW,MF",26.0,63.0,41.0,42.7,1.0,1.0,9.0,0.0,46.0,9.0,1445.0,1781.0,31.0,20.0,70.0,19.0,3850000.0
Benoît Costil,Ligue 1,GK,33.0,121.0,121.0,121.0,0.0,0.0,2.0,0.0,0.0,0.0,2465.0,3658.0,5.0,2.0,8.0,0.0,3850000.0
Cheick Doucouré,Ligue 1,MF,21.0,16.0,13.0,12.9,1.0,0.0,4.0,0.0,15.0,2.0,586.0,669.0,8.0,8.0,15.0,3.0,3850000.0
Julian Chabot,Serie A,DF,22.0,24.0,20.0,18.4,2.0,1.0,9.0,2.0,8.0,3.0,766.0,882.0,3.0,0.0,14.0,2.0,3850000.0
Ahmed Kutucu,Bundesliga,"FW,MF",20.0,45.0,6.0,13.399999999999999,5.0,2.0,3.0,0.0,28.0,12.0,215.0,315.0,10.0,5.0,38.0,11.0,3850000.0
Robert Gumny,Bundesliga,DF,22.0,10.0,4.0,4.5,0.0,0.0,2.0,0.0,2.0,1.0,162.0,208.0,0.0,2.0,4.0,0.0,3850000.0
Luke Ayling,Premier League,DF,29.0,18.0,18.0,17.8,0.0,0.0,3.0,0.0,12.0,3.0,1106.0,1373.0,15.0,18.0,21.0,2.0,3850000.0
Mathias Pereira Lage,Ligue 1,"FW,MF",24.0,38.0,27.0,26.400000000000002,4.0,3.0,4.0,0.0,54.0,14.0,577.0,796.0,27.0,23.0,37.0,10.0,3850000.0
Oihan Sancet,La Liga,"MF,FW",20.0,30.0,10.0,11.2,2.0,1.0,1.0,0.0,15.0,6.0,260.0,334.0,13.0,1.0,22.0,4.0,3850000.0
Yannick Bolasie,Premier League,"FW,MF",28.0,16.0,11.0,9.5,1.0,0.0,0.0,0.0,20.0,6.0,142.0,270.0,2.0,7.0,17.0,4.0,3850000.0
Nicolas Cozza,Ligue 1,DF,22.0,37.0,31.0,30.3,1.0,3.0,4.0,0.0,8.0,2.0,1042.0,1299.0,6.0,7.0,23.0,6.0,3850000.0
Sada Thioub,Ligue 1,"FW,MF",25.0,76.0,48.0,51.4,5.0,8.0,6.0,0.0,66.0,22.0,1548.0,2006.0,80.0,74.0,180.0,74.0,3850000.0
Daniel Amartey,Premier League,DF,26.0,21.0,16.0,15.4,0.0,0.0,4.0,2.0,5.0,1.0,730.0,900.0,3.0,0.0,6.0,0.0,3850000.0
Mahdi Camara,Ligue 1,"MF,DF",22.0,32.0,29.0,28.9,2.0,0.0,5.0,1.0,15.0,6.0,1165.0,1361.0,10.0,9.0,27.0,2.0,3850000.0
Javi Galán,La Liga,DF,26.0,34.0,32.0,32.4,0.0,4.0,9.0,0.0,2.0,0.0,1108.0,1486.0,33.0,42.0,78.0,16.0,3850000.0
Raúl García,La Liga,"FW,MF",34.0,177.0,150.0,146.09999999999997,36.0,9.0,45.0,1.0,277.0,102.0,3220.0,5247.0,118.0,119.0,82.0,23.0,3850000.0
Giangiacomo Magnani,Serie A,DF,25.0,40.0,26.0,27.6,1.0,1.0,9.0,0.0,10.0,4.0,1024.0,1228.0,5.0,3.0,3.0,0.0,3850000.0
Jordan Ferri,Ligue 1,MF,28.0,88.0,56.0,58.3,2.0,2.0,14.0,1.0,36.0,8.0,2855.0,3398.0,64.0,55.0,75.0,15.0,3850000.0
Max Lowe,Premier League,DF,23.0,6.0,6.0,4.6,0.0,0.0,1.0,0.0,2.0,1.0,105.0,160.0,1.0,3.0,4.0,2.0,3850000.0
Lukas Lerager,Serie A,MF,27.0,106.0,93.0,91.7,5.0,4.0,21.0,0.0,91.0,29.0,2957.0,3764.0,65.0,64.0,32.0,8.0,3850000.0
Joel Ward,Premier League,DF,31.0,65.0,62.0,60.5,1.0,2.0,12.0,0.0,13.0,3.0,2061.0,2852.0,20.0,38.0,23.0,2.0,3520000.0
Damien Le Tallec,Ligue 1,"MF,DF",30.0,75.0,67.0,66.2,5.0,0.0,7.0,1.0,52.0,21.0,2006.0,2478.0,31.0,21.0,10.0,2.0,3520000.0
Sebastiano Luperto,Serie A,DF,24.0,33.0,22.0,24.8,0.0,0.0,7.0,1.0,5.0,0.0,1258.0,1443.0,5.0,2.0,3.0,0.0,3520000.0
Kieran Gibbs,Premier League,DF,31.0,41.0,39.0,38.4,0.0,1.0,4.0,1.0,10.0,1.0,1158.0,1594.0,25.0,29.0,21.0,7.0,3520000.0
Andy Carroll,Premier League,FW,32.0,58.0,17.0,23.7,4.0,4.0,9.0,2.0,68.0,17.0,430.0,692.0,21.0,19.0,20.0,3.0,3520000.0
Robin Zentner,Bundesliga,GK,26.0,63.0,63.0,62.5,0.0,0.0,4.0,0.0,2.0,0.0,1408.0,2198.0,1.0,1.0,2.0,0.0,3520000.0
Albin Ekdal,Serie A,MF,31.0,100.0,85.0,83.3,2.0,4.0,22.0,0.0,52.0,7.0,3394.0,4004.0,52.0,37.0,84.0,6.0,3520000.0
Gonzalo Escalante,Serie A,MF,27.0,95.0,56.0,61.2,5.0,2.0,22.0,1.0,71.0,20.0,1819.0,2393.0,27.0,30.0,65.0,6.0,3520000.0
Darnell Furlong,Premier League,DF,25.0,18.0,16.0,16.1,1.0,2.0,2.0,0.0,14.0,3.0,386.0,629.0,11.0,9.0,9.0,2.0,3520000.0
Taiwo Awoniyi,Bundesliga,FW,23.0,26.0,16.0,15.5,6.0,1.0,1.0,0.0,32.0,13.0,203.0,293.0,18.0,5.0,29.0,13.0,3520000.0
Romaine Sawyers,Premier League,MF,29.0,17.0,15.0,14.7,0.0,0.0,2.0,0.0,4.0,0.0,548.0,650.0,5.0,4.0,11.0,0.0,3520000.0
Emiliano Rigoni,La Liga,"MF,FW",27.0,31.0,15.0,16.9,3.0,2.0,5.0,0.0,31.0,7.0,401.0,604.0,31.0,17.0,53.0,10.0,3520000.0
Mattia Bani,Serie A,DF,27.0,84.0,80.0,78.3,4.0,0.0,30.0,3.0,39.0,11.0,2870.0,3529.0,5.0,10.0,5.0,2.0,3520000.0
Christian Oliva,Serie A,MF,24.0,20.0,6.0,8.5,1.0,2.0,3.0,0.0,3.0,1.0,342.0,394.0,4.0,5.0,4.0,0.0,3520000.0
Diego Farias,Serie A,FW,30.0,93.0,53.0,56.300000000000004,12.0,8.0,13.0,1.0,135.0,52.0,1490.0,1854.0,74.0,76.0,105.0,103.0,3300000.0
Moussa Koné,Ligue 1,"FW,MF",24.0,20.0,6.0,7.5,4.0,0.0,0.0,0.0,13.0,7.0,100.0,123.0,5.0,3.0,14.0,4.0,3300000.0
Jonas Lössl,Premier League,GK,29.0,69.0,68.0,68.9,0.0,2.0,2.0,0.0,0.0,0.0,1382.0,2270.0,7.0,2.0,4.0,0.0,3300000.0
Davide Biraschi,Serie A,DF,26.0,86.0,79.0,78.0,0.0,2.0,8.0,2.0,23.0,4.0,2730.0,3773.0,25.0,42.0,109.0,1.0,3300000.0
Alexandre Oukidja,Ligue 1,GK,32.0,63.0,62.0,61.7,0.0,0.0,7.0,0.0,0.0,0.0,1052.0,1918.0,6.0,2.0,4.0,0.0,3300000.0
Dimitri Foulquier,La Liga,DF,27.0,75.0,63.0,60.2,4.0,6.0,18.0,0.0,23.0,7.0,1471.0,2062.0,35.0,30.0,84.0,15.0,3300000.0
Álvaro Fernández,La Liga,GK,22.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,263.0,0.0,0.0,0.0,0.0,3300000.0
Davide Santon,Serie A,DF,30.0,51.0,30.0,30.2,0.0,1.0,7.0,0.0,14.0,4.0,1468.0,1755.0,19.0,22.0,53.0,8.0,3300000.0
Moussa Konaté,Ligue 1,FW,27.0,84.0,62.0,61.49999999999999,25.0,3.0,12.0,0.0,138.0,51.0,808.0,1169.0,34.0,34.0,43.0,28.0,3300000.0
Mike van der Hoorn,Bundesliga,DF,28.0,38.0,38.0,35.5,1.0,0.0,7.0,0.0,14.0,6.0,1351.0,1664.0,5.0,5.0,7.0,0.0,3300000.0
Aarón Martín,Bundesliga,DF,23.0,92.0,87.0,86.1,0.0,3.0,11.0,0.0,31.0,9.0,3092.0,4192.0,129.0,92.0,115.0,16.0,3300000.0
Jonas Martin,Ligue 1,MF,30.0,72.0,65.0,62.8,7.0,2.0,16.0,0.0,48.0,17.0,3124.0,3648.0,65.0,42.0,60.0,13.0,3300000.0
Issiaga Sylla,Ligue 1,DF,27.0,92.0,78.0,78.2,4.0,5.0,12.0,0.0,63.0,13.0,2987.0,4030.0,69.0,76.0,86.0,20.0,3300000.0
Óscar Plano,La Liga,"MF,FW",29.0,88.0,72.0,70.8,8.0,10.0,14.0,0.0,102.0,31.0,1482.0,2008.0,71.0,55.0,48.0,16.0,3300000.0
Modibo Sagnan,La Liga,DF,21.0,10.0,6.0,5.4,0.0,0.0,2.0,0.0,3.0,1.0,232.0,273.0,2.0,1.0,1.0,0.0,3300000.0
Niels Nkounkou,Premier League,DF,20.0,1.0,1.0,0.8,0.0,0.0,1.0,0.0,1.0,0.0,24.0,29.0,0.0,0.0,1.0,0.0,3300000.0
Erik Pieters,Premier League,"DF,MF",32.0,80.0,70.0,71.1,1.0,6.0,9.0,0.0,30.0,9.0,2284.0,3158.0,47.0,55.0,31.0,8.0,3300000.0
Mehdi Bourabia,Serie A,MF,29.0,61.0,35.0,37.800000000000004,3.0,2.0,17.0,2.0,51.0,14.0,1827.0,2175.0,38.0,25.0,58.0,7.0,3300000.0
Yuya Osako,Bundesliga,"FW,MF",30.0,86.0,66.0,62.2,15.0,7.0,10.0,1.0,118.0,44.0,1411.0,1934.0,73.0,56.0,88.0,23.0,3300000.0
Youssef Aït Bennasser,Ligue 1,MF,23.0,65.0,54.0,51.1,0.0,3.0,7.0,0.0,43.0,4.0,2513.0,2961.0,41.0,22.0,94.0,4.0,3300000.0
Nemanja Radoja,La Liga,MF,27.0,66.0,39.0,41.300000000000004,1.0,1.0,7.0,0.0,15.0,4.0,1699.0,1944.0,13.0,17.0,45.0,1.0,3300000.0
Maxime Gonalons,La Liga,MF,31.0,58.0,45.0,44.3,0.0,2.0,15.0,1.0,23.0,6.0,1794.0,2127.0,25.0,19.0,46.0,5.0,3300000.0
Jon Moncayola,La Liga,MF,22.0,44.0,30.0,31.6,1.0,0.0,7.0,1.0,33.0,8.0,958.0,1216.0,13.0,12.0,18.0,1.0,3300000.0
Jens Stryger Larsen,Serie A,DF,29.0,111.0,107.0,105.6,3.0,8.0,16.0,0.0,53.0,17.0,3971.0,5118.0,69.0,95.0,67.0,20.0,3300000.0
Niclas Eliasson,Ligue 1,"FW,MF",25.0,13.0,10.0,10.1,2.0,0.0,1.0,0.0,14.0,6.0,167.0,280.0,18.0,5.0,7.0,6.0,3300000.0
Iván Marcone,La Liga,MF,30.0,13.0,13.0,12.1,0.0,0.0,5.0,1.0,1.0,0.0,690.0,788.0,5.0,2.0,11.0,0.0,3300000.0
Max Meyer,Premier League,"MF,FW",23.0,70.0,42.0,42.199999999999996,1.0,2.0,10.0,0.0,52.0,10.0,1662.0,1969.0,37.0,29.0,37.0,15.0,3300000.0
Jeremías Ledesma,La Liga,GK,27.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,489.0,0.0,0.0,0.0,0.0,3300000.0
Jesús Navas,La Liga,DF,35.0,113.0,105.0,103.0,2.0,17.0,18.0,0.0,65.0,19.0,4934.0,6497.0,170.0,274.0,122.0,111.0,3300000.0
Danilo Cataldi,Serie A,MF,26.0,73.0,34.0,41.6,4.0,5.0,17.0,2.0,62.0,13.0,2000.0,2449.0,62.0,46.0,43.0,4.0,3300000.0
Alberto Moreno,La Liga,DF,27.0,36.0,33.0,32.1,0.0,0.0,7.0,0.0,22.0,5.0,1712.0,2052.0,30.0,41.0,23.0,9.0,3300000.0
Joaquín Fernández,La Liga,DF,24.0,44.0,38.0,37.7,4.0,0.0,15.0,0.0,21.0,7.0,1076.0,1327.0,6.0,5.0,10.0,0.0,3300000.0
Dario Maresic,Ligue 1,DF,21.0,7.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,276.0,337.0,1.0,1.0,0.0,0.0,3300000.0
Federico Ceccherini,Serie A,DF,28.0,83.0,71.0,69.4,1.0,0.0,17.0,1.0,32.0,7.0,2330.0,2815.0,13.0,15.0,28.0,2.0,3300000.0
Esteban Burgos,La Liga,DF,29.0,26.0,21.0,22.3,4.0,1.0,8.0,0.0,5.0,3.0,564.0,816.0,3.0,1.0,8.0,1.0,3300000.0
Steven Zuber,Bundesliga,DF,29.0,65.0,51.0,47.2,8.0,5.0,8.0,0.0,70.0,23.0,1752.0,2238.0,54.0,59.0,52.0,23.0,3300000.0
Reinildo Mandava,Ligue 1,DF,26.0,31.0,21.0,21.700000000000003,0.0,0.0,5.0,1.0,3.0,0.0,1016.0,1270.0,12.0,18.0,20.0,6.0,3300000.0
Chris Basham,Premier League,"DF,MF",32.0,57.0,57.0,53.2,0.0,1.0,5.0,0.0,13.0,0.0,1599.0,2119.0,19.0,22.0,41.0,7.0,3300000.0
Renaud Emond,Ligue 1,FW,29.0,16.0,6.0,5.9,1.0,0.0,1.0,0.0,10.0,5.0,95.0,142.0,3.0,0.0,2.0,3.0,3300000.0
Ricardo Rodríguez,Serie A,DF,28.0,86.0,85.0,82.1,1.0,3.0,10.0,2.0,62.0,14.0,4286.0,5118.0,52.0,80.0,53.0,5.0,3300000.0
Riccardo Gagliolo,Serie A,DF,30.0,80.0,76.0,73.3,4.0,5.0,15.0,0.0,61.0,12.0,2550.0,3360.0,42.0,44.0,32.0,12.0,3300000.0
Charles Abi,Ligue 1,"FW,MF",20.0,26.0,9.0,10.600000000000001,1.0,0.0,2.0,0.0,10.0,2.0,116.0,205.0,7.0,7.0,24.0,6.0,3300000.0
Andriy Lunin,La Liga,GK,19.0,5.0,4.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,84.0,122.0,0.0,0.0,0.0,0.0,3300000.0
Junior Messias,Serie A,"FW,MF",29.0,18.0,18.0,17.8,6.0,2.0,4.0,0.0,47.0,18.0,415.0,580.0,14.0,20.0,53.0,16.0,3300000.0
Daniel Caligiuri,Bundesliga,"MF,DF",33.0,108.0,105.0,104.1,19.0,17.0,22.0,0.0,141.0,47.0,3529.0,5134.0,162.0,125.0,225.0,60.0,3300000.0
Kaj Sierhuis,Ligue 1,FW,22.0,15.0,7.0,6.0,0.0,1.0,1.0,0.0,12.0,3.0,83.0,124.0,6.0,6.0,10.0,1.0,3300000.0
Ante Palaversa,La Liga,"MF,FW",20.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,2.0,0.0,0.0,0.0,3300000.0
Kamil Glik,Serie A,DF,32.0,110.0,110.0,110.0,5.0,1.0,27.0,0.0,67.0,18.0,4300.0,5123.0,8.0,8.0,4.0,0.0,3300000.0
Karl Darlow,Premier League,GK,30.0,28.0,28.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,407.0,812.0,0.0,0.0,0.0,0.0,3300000.0
Stuart Dallas,Premier League,"DF,MF",29.0,18.0,18.0,17.9,3.0,1.0,3.0,0.0,20.0,8.0,1006.0,1226.0,10.0,17.0,13.0,7.0,3300000.0
Bram Nuytinck,Serie A,DF,30.0,84.0,80.0,78.0,2.0,1.0,9.0,1.0,27.0,2.0,3029.0,3584.0,12.0,11.0,6.0,0.0,3300000.0
Felix Passlack,Bundesliga,DF,22.0,9.0,4.0,4.6,1.0,0.0,0.0,0.0,5.0,1.0,294.0,345.0,4.0,7.0,3.0,0.0,3300000.0
Borna Sosa,Bundesliga,DF,22.0,25.0,19.0,18.0,0.0,4.0,4.0,0.0,16.0,6.0,716.0,1022.0,37.0,38.0,31.0,11.0,3300000.0
Franck Ribéry,Serie A,FW,37.0,81.0,58.0,53.89999999999999,14.0,10.0,12.0,0.0,78.0,37.0,2333.0,2786.0,108.0,140.0,181.0,119.0,3300000.0
Stefano Okaka,Serie A,FW,31.0,74.0,50.0,50.300000000000004,17.0,5.0,18.0,0.0,101.0,29.0,888.0,1179.0,56.0,25.0,92.0,33.0,3300000.0
Antonin Bobichon,Ligue 1,"FW,MF",25.0,55.0,38.0,37.1,9.0,4.0,2.0,0.0,69.0,18.0,1182.0,1472.0,47.0,14.0,39.0,13.0,3300000.0
Antonino La Gumina,Serie A,FW,24.0,33.0,16.0,16.5,2.0,2.0,1.0,0.0,42.0,12.0,180.0,224.0,8.0,3.0,19.0,6.0,3300000.0
Roque Mesa,La Liga,MF,31.0,87.0,62.0,61.1,3.0,5.0,30.0,2.0,74.0,19.0,2422.0,2894.0,63.0,63.0,80.0,14.0,3300000.0
Antonio Candreva,Serie A,"MF,FW",33.0,101.0,74.0,67.4,10.0,18.0,9.0,0.0,167.0,55.0,2802.0,3876.0,160.0,171.0,100.0,82.0,3300000.0
Salvatore Sirigu,Serie A,GK,34.0,125.0,125.0,124.2,0.0,0.0,7.0,0.0,0.0,0.0,2802.0,4049.0,3.0,0.0,4.0,0.0,3300000.0
Lazar Samardzic,Bundesliga,"MF,FW",18.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,48.0,58.0,2.0,2.0,7.0,0.0,3300000.0
Bartosz Bialek,Bundesliga,"FW,MF",19.0,8.0,1.0,1.8,2.0,0.0,0.0,0.0,6.0,4.0,29.0,44.0,3.0,4.0,0.0,1.0,3300000.0
Gerzino Nyamsi,Ligue 1,DF,23.0,20.0,13.0,13.600000000000001,0.0,0.0,1.0,1.0,2.0,0.0,513.0,590.0,1.0,2.0,4.0,0.0,3300000.0
Kévin N'Doram,Ligue 1,MF,23.0,35.0,28.0,28.5,0.0,0.0,7.0,0.0,14.0,4.0,1301.0,1469.0,12.0,6.0,27.0,1.0,3300000.0
Sergio Escudero,La Liga,DF,31.0,63.0,54.0,54.099999999999994,2.0,3.0,21.0,1.0,56.0,14.0,2573.0,3286.0,35.0,59.0,51.0,17.0,3300000.0
Aridane Hernández,La Liga,DF,31.0,40.0,40.0,38.5,3.0,0.0,11.0,1.0,15.0,4.0,952.0,1191.0,9.0,5.0,4.0,0.0,3300000.0
Ramiro Funes Mori,La Liga,DF,29.0,44.0,35.0,35.7,2.0,1.0,17.0,0.0,30.0,6.0,1269.0,1545.0,7.0,4.0,17.0,1.0,3300000.0
Grischa Prömel,Bundesliga,MF,26.0,28.0,20.0,21.4,1.0,1.0,7.0,0.0,18.0,6.0,606.0,793.0,10.0,6.0,14.0,2.0,3300000.0
Andrea Carboni,Serie A,DF,19.0,13.0,9.0,8.2,0.0,0.0,5.0,2.0,2.0,0.0,264.0,330.0,1.0,2.0,0.0,1.0,3300000.0
Tomás Rincón,Serie A,MF,33.0,119.0,114.0,110.5,5.0,5.0,42.0,0.0,77.0,22.0,4075.0,4977.0,84.0,86.0,139.0,16.0,3300000.0
Pablo Maffeo,La Liga,DF,23.0,50.0,49.0,44.0,1.0,0.0,14.0,0.0,34.0,11.0,1376.0,1953.0,31.0,46.0,73.0,12.0,3300000.0
Paolo Faragò,Serie A,"DF,MF",27.0,90.0,60.0,65.2,4.0,6.0,15.0,1.0,63.0,23.0,2368.0,3302.0,69.0,84.0,50.0,19.0,3300000.0
Jorge Meré,Bundesliga,DF,23.0,38.0,30.0,31.799999999999997,2.0,1.0,10.0,1.0,8.0,2.0,1338.0,1547.0,6.0,4.0,11.0,0.0,3300000.0
Marius Bülter,Bundesliga,"FW,MF",27.0,45.0,33.0,31.700000000000003,8.0,1.0,2.0,0.0,51.0,18.0,509.0,812.0,35.0,29.0,80.0,26.0,3300000.0
Marcus Ingvartsen,Bundesliga,"MF,FW",25.0,40.0,30.0,28.200000000000003,6.0,5.0,7.0,0.0,56.0,18.0,534.0,775.0,20.0,11.0,33.0,12.0,3300000.0
Marcus Coco,Ligue 1,"FW,MF",24.0,81.0,50.0,48.300000000000004,3.0,5.0,10.0,1.0,63.0,17.0,1109.0,1624.0,42.0,45.0,88.0,31.0,3300000.0
Arnaud Souquet,Ligue 1,DF,28.0,63.0,58.0,57.0,3.0,3.0,14.0,0.0,26.0,7.0,2421.0,3002.0,32.0,48.0,45.0,9.0,3300000.0
Toni Lato,La Liga,DF,23.0,37.0,22.0,21.6,2.0,1.0,9.0,0.0,10.0,4.0,773.0,1039.0,11.0,11.0,27.0,2.0,3300000.0
Ömer Toprak,Bundesliga,DF,31.0,58.0,43.0,42.9,1.0,1.0,3.0,0.0,24.0,3.0,2713.0,3039.0,5.0,8.0,12.0,0.0,3300000.0
Sandro Ramírez,La Liga,"FW,MF",25.0,77.0,41.0,42.699999999999996,5.0,3.0,7.0,0.0,129.0,45.0,909.0,1233.0,40.0,34.0,56.0,29.0,3080000.0
Bastian Oczipka,Bundesliga,DF,32.0,99.0,93.0,93.3,1.0,13.0,10.0,0.0,43.0,7.0,3748.0,4994.0,167.0,97.0,142.0,32.0,3080000.0
Anthony Modeste,Bundesliga,"FW,MF",32.0,34.0,12.0,14.7,4.0,1.0,2.0,0.0,38.0,10.0,156.0,279.0,4.0,5.0,10.0,6.0,3080000.0
Jordi Masip,La Liga,GK,32.0,83.0,83.0,83.0,0.0,0.0,4.0,0.0,0.0,0.0,1315.0,2565.0,3.0,0.0,0.0,0.0,3080000.0
Erick Cabaco,La Liga,DF,25.0,63.0,54.0,51.400000000000006,2.0,0.0,25.0,2.0,19.0,5.0,1331.0,1842.0,6.0,10.0,11.0,0.0,3080000.0
Lukas Klünter,Bundesliga,DF,23.0,52.0,41.0,42.3,1.0,2.0,13.0,1.0,25.0,9.0,1115.0,1631.0,30.0,30.0,60.0,21.0,3080000.0
